id,type,src,dst,app,latency,message,ctime,size,buffer
49,LINK,0,13,SimpleCase,3.000272727272727,M.A,90,1100,69
50,LINK,1,14,SimpleCase,7.0002773109243694,M.A,90,1100,70
51,LINK,2,10,SimpleCase,5.00028085106383,M.A,90,1100,71
52,LINK,3,11,SimpleCase,3.000321951219512,M.A,90,1100,72
53,LINK,4,9,SimpleCase,4.00028085106383,M.A,90,1100,73
54,LINK,5,12,SimpleCase,1.0002568093385213,M.A,90,1100,74
43,LINK,5,9,SimpleCase,1.0002808510638297,M.A,90.00028085106383,1100,74
43,LINK,5,7,SimpleCase,2.0003728813559323,M.A,90.00150530531906,1100,74
43,LINK,9,6,SimpleCase,6.00075,M.B,90.02260321571124,750,75
46,LINK,9,6,SimpleCase,6.00075,M.B,90.02335807893311,750,75
43,LINK,7,6,SimpleCase,5.00075,M.B,90.02382766996647,750,76
7,LINK,7,6,SimpleCase,5.00075,M.B,90.03286063742095,750,76
49,LINK,12,6,SimpleCase,1.00075,M.B,91.02258237584809,750,74
43,LINK,9,6,SimpleCase,6.00075,M.B,91.02288406677508,750,75
40,LINK,9,6,SimpleCase,6.00075,M.B,91.02785084566004,750,75
54,LINK,12,6,SimpleCase,1.00075,M.B,91.04490794235765,750,76
49,LINK,12,6,SimpleCase,1.00075,M.B,92.02333237584809,750,75
26,LINK,12,6,SimpleCase,1.00075,M.B,92.02410807893311,750,75
43,LINK,7,6,SimpleCase,5.00075,M.B,92.0242005513224,750,76
49,LINK,13,6,SimpleCase,4.00075,M.B,93.0225982937823,750,75
52,LINK,11,6,SimpleCase,8.00075,M.B,93.02264751772908,750,76
54,LINK,11,6,SimpleCase,8.00075,M.B,93.02408237584808,750,76
47,LINK,11,6,SimpleCase,8.00075,M.B,93.02484509192013,750,76
53,LINK,9,6,SimpleCase,6.00075,M.B,94.0226064175734,750,76
49,LINK,9,6,SimpleCase,6.00075,M.B,94.02483237584808,750,76
32,LINK,9,6,SimpleCase,6.00075,M.B,94.02911628318543,750,76
10,LINK,9,6,SimpleCase,6.00075,M.B,94.02985545308916,750,76
51,LINK,10,6,SimpleCase,9.00075,M.B,95.0226064175734,750,76
26,LINK,10,6,SimpleCase,9.00075,M.B,95.02558237584807,750,76
35,LINK,10,6,SimpleCase,9.00075,M.B,95.02703176119178,750,76
38,LINK,10,6,SimpleCase,9.00075,M.B,95.02860084566004,750,76
13,LINK,10,6,SimpleCase,9.00075,M.B,95.03361063742095,750,76
49,LINK,8,6,SimpleCase,2.00075,M.B,96.02261128079527,750,76
50,LINK,14,6,SimpleCase,4.00075,M.B,97.02260287743394,750,76
49,LINK,14,6,SimpleCase,4.00075,M.B,97.02559509192012,750,76
49,LINK,14,6,SimpleCase,4.00075,M.B,98.02336128079527,750,76
15,LINK,14,6,SimpleCase,4.00075,M.B,99.02935084566003,750,76
