state,Edge Device,Latency,Edge_Device
"{'PR': {0: 2, 1: 1, 2: 4, 3: 5, 4: 9, 5: 5, 6: 4, 7: 10, 8: 1, 9: 9}, 'memories': {0: (200, 19800), 1: (200, 19800), 2: (400, 19600), 3: (400, 19600), 4: (200, 19800), 5: (400, 19600), 6: (200, 19800), 7: (600, 19400), 8: (200, 19800), 9: (600, 19400)}, 'bandwidth': {0: (3.7142857142857144, 3.7142857142857144), 1: (3.6714285714285713, 3.6714285714285713), 2: (2.3714285714285714, 2.3714285714285714), 3: (3.3000000000000003, 3.3000000000000003), 4: (3.2142857142857144, 3.2142857142857144), 5: (2.8285714285714287, 2.8285714285714287), 6: (2.085714285714286, 2.085714285714286), 7: (2.8857142857142857, 2.8857142857142857), 8: (3.357142857142857, 3.357142857142857), 9: (3.4285714285714284, 3.4285714285714284)}, 'input_size': 1100}",,8.684080688554701,1.0
"{'PR': {0: 10, 1: 4, 2: 5, 3: 1, 4: 9, 5: 7, 6: 9, 7: 10, 8: 6, 9: 5}, 'memories': {0: (600, 19400), 1: (600, 19400), 2: (200, 19800), 3: (400, 19600), 4: (200, 19800), 5: (400, 19600), 6: (400, 19600), 7: (200, 19800), 8: (400, 19600), 9: (200, 19800)}, 'bandwidth': {0: (2.766666666666667, 2.766666666666667), 1: (4.3, 4.3), 2: (3.4166666666666665, 3.4166666666666665), 3: (4.033333333333333, 4.033333333333333), 4: (4.233333333333333, 4.233333333333333), 5: (2.766666666666667, 2.766666666666667), 6: (4.233333333333333, 4.233333333333333), 7: (3.8000000000000003, 3.8000000000000003), 8: (1.8833333333333335, 1.8833333333333335), 9: (2.983333333333333, 2.983333333333333)}, 'input_size': 1000}",,8.693677959262345,3.0
"{'PR': {0: 3, 1: 6, 2: 7, 3: 3, 4: 10, 5: 9, 6: 10, 7: 5, 8: 9, 9: 8}, 'memories': {0: (400, 19600), 1: (600, 19400), 2: (400, 19600), 3: (200, 19800), 4: (600, 19400), 5: (600, 19400), 6: (200, 19800), 7: (600, 19400), 8: (200, 19800), 9: (400, 19600)}, 'bandwidth': {0: (2.066666666666667, 2.066666666666667), 1: (1.5833333333333333, 1.5833333333333333), 2: (1.6333333333333335, 1.6333333333333335), 3: (2.15, 2.15), 4: (1.1583333333333334, 1.1583333333333334), 5: (2.0083333333333333, 2.0083333333333333), 6: (2.1666666666666665, 2.1666666666666665), 7: (2.15, 2.15), 8: (2.033333333333333, 2.033333333333333), 9: (2.0833333333333335, 2.0833333333333335)}, 'input_size': 1100}",,12.699798356395888,0.0
"{'PR': {0: 6, 1: 4, 2: 9, 3: 5, 4: 2, 5: 8, 6: 5, 7: 10, 8: 5, 9: 4}, 'memories': {0: (200, 19800), 1: (200, 19800), 2: (200, 19800), 3: (400, 19600), 4: (400, 19600), 5: (600, 19400), 6: (400, 19600), 7: (600, 19400), 8: (200, 19800), 9: (600, 19400)}, 'bandwidth': {0: (2.3454545454545457, 2.3454545454545457), 1: (2.3636363636363638, 2.3636363636363638), 2: (2.1545454545454543, 2.1545454545454543), 3: (2.2454545454545456, 2.2454545454545456), 4: (1.7, 1.7), 5: (1.8636363636363635, 1.8636363636363635), 6: (1.6, 1.6), 7: (2.209090909090909, 2.209090909090909), 8: (1.3272727272727272, 1.3272727272727272), 9: (2.036363636363636, 2.036363636363636)}, 'input_size': 1100}",,10.697334516777545,4.0
"{'PR': {0: 8, 1: 6, 2: 6, 3: 6, 4: 2, 5: 1, 6: 3, 7: 4, 8: 9, 9: 3}, 'memories': {0: (400, 19600), 1: (600, 19400), 2: (600, 19400), 3: (400, 19600), 4: (600, 19400), 5: (600, 19400), 6: (600, 19400), 7: (200, 19800), 8: (600, 19400), 9: (200, 19800)}, 'bandwidth': {0: (4.216666666666667, 4.216666666666667), 1: (3.8833333333333333, 3.8833333333333333), 2: (4.116666666666666, 4.116666666666666), 3: (3.9166666666666665, 3.9166666666666665), 4: (4.016666666666667, 4.016666666666667), 5: (4.216666666666667, 4.216666666666667), 6: (3.216666666666667, 3.216666666666667), 7: (4.2, 4.2), 8: (2.25, 2.25), 9: (3.533333333333333, 3.533333333333333)}, 'input_size': 1100}",,8.699081046308692,5.0
"{'PR': {0: 2, 1: 5, 2: 10, 3: 8, 4: 2, 5: 6, 6: 1, 7: 5, 8: 10, 9: 7}, 'memories': {0: (200, 19800), 1: (600, 19400), 2: (400, 19600), 3: (400, 19600), 4: (400, 19600), 5: (200, 19800), 6: (200, 19800), 7: (600, 19400), 8: (600, 19400), 9: (400, 19600)}, 'bandwidth': {0: (1.3900000000000001, 1.3900000000000001), 1: (2.54, 2.54), 2: (2.6, 2.6), 3: (2.59, 2.59), 4: (2.34, 2.34), 5: (2.12, 2.12), 6: (2.05, 2.05), 7: (2.56, 2.56), 8: (2.6, 2.6), 9: (2.58, 2.58)}, 'input_size': 1100}",,8.699871203550572,6.0
"{'PR': {0: 4, 1: 3, 2: 3, 3: 5, 4: 2, 5: 1, 6: 8, 7: 4, 8: 2, 9: 9}, 'memories': {0: (200, 19800), 1: (200, 19800), 2: (200, 19800), 3: (600, 19400), 4: (400, 19600), 5: (600, 19400), 6: (400, 19600), 7: (400, 19600), 8: (600, 19400), 9: (600, 19400)}, 'bandwidth': {0: (26.2, 26.2), 1: (19.9, 19.9), 2: (17.6, 17.6), 3: (24.4, 24.4), 4: (25.5, 25.5), 5: (22.8, 22.8), 6: (25.7, 25.7), 7: (13.9, 13.9), 8: (23.1, 23.1), 9: (22.6, 22.6)}, 'input_size': 1000}",,8.626397128581218,5.0
"{'PR': {0: 10, 1: 1, 2: 6, 3: 9, 4: 8, 5: 4, 6: 7, 7: 5, 8: 3, 9: 3}, 'memories': {0: (400, 19600), 1: (200, 19800), 2: (600, 19400), 3: (200, 19800), 4: (600, 19400), 5: (600, 19400), 6: (600, 19400), 7: (600, 19400), 8: (600, 19400), 9: (200, 19800)}, 'bandwidth': {0: (2.8666666666666667, 2.8666666666666667), 1: (1.6444444444444446, 1.6444444444444446), 2: (2.466666666666667, 2.466666666666667), 3: (1.6222222222222222, 1.6222222222222222), 4: (1.9666666666666666, 1.9666666666666666), 5: (2.611111111111111, 2.611111111111111), 6: (1.6222222222222222, 1.6222222222222222), 7: (2.3555555555555556, 2.3555555555555556), 8: (1.9888888888888887, 1.9888888888888887), 9: (2.8111111111111113, 2.8111111111111113)}, 'input_size': 900}",,10.036989778028072,1.0
"{'PR': {0: 8, 1: 1, 2: 3, 3: 9, 4: 7, 5: 3, 6: 7, 7: 8, 8: 5, 9: 8}, 'memories': {0: (600, 19400), 1: (400, 19600), 2: (600, 19400), 3: (400, 19600), 4: (600, 19400), 5: (400, 19600), 6: (400, 19600), 7: (200, 19800), 8: (400, 19600), 9: (200, 19800)}, 'bandwidth': {0: (2.9, 2.9), 1: (2.8, 2.8), 2: (3.0, 3.0), 3: (3.175, 3.175), 4: (3.125, 3.125), 5: (1.825, 1.825), 6: (2.925, 2.925), 7: (2.675, 2.675), 8: (2.2125, 2.2125), 9: (2.9375, 2.9375)}, 'input_size': 1100}",,7.357482504770886,1.0
"{'PR': {0: 9, 1: 3, 2: 4, 3: 5, 4: 9, 5: 3, 6: 6, 7: 4, 8: 5, 9: 9}, 'memories': {0: (200, 19800), 1: (600, 19400), 2: (600, 19400), 3: (400, 19600), 4: (400, 19600), 5: (200, 19800), 6: (600, 19400), 7: (600, 19400), 8: (400, 19600), 9: (200, 19800)}, 'bandwidth': {0: (25.2, 25.2), 1: (25.6, 25.6), 2: (20.4, 20.4), 3: (26.4, 26.4), 4: (23.1, 23.1), 5: (25.3, 25.3), 6: (26.0, 26.0), 7: (25.0, 25.0), 8: (24.2, 24.2), 9: (26.5, 26.5)}, 'input_size': 1000}",,14.038371457417384,1.0
"{'PR': {0: 6, 1: 7, 2: 1, 3: 3, 4: 5, 5: 3, 6: 10, 7: 6, 8: 8, 9: 7}, 'memories': {0: (600, 19400), 1: (200, 19800), 2: (400, 19600), 3: (400, 19600), 4: (200, 19800), 5: (400, 19600), 6: (600, 19400), 7: (600, 19400), 8: (400, 19600), 9: (600, 19400)}, 'bandwidth': {0: (4.333333333333333, 4.333333333333333), 1: (2.9333333333333336, 2.9333333333333336), 2: (4.233333333333333, 4.233333333333333), 3: (4.183333333333334, 4.183333333333334), 4: (4.116666666666666, 4.116666666666666), 5: (4.266666666666667, 4.266666666666667), 6: (3.1833333333333336, 3.1833333333333336), 7: (3.85, 3.85), 8: (4.283333333333333, 4.283333333333333), 9: (2.983333333333333, 2.983333333333333)}, 'input_size': 1100}",,11.37623507539243,2.0
"{'PR': {0: 9, 1: 7, 2: 8, 3: 6, 4: 2, 5: 2, 6: 1, 7: 9, 8: 8, 9: 8}, 'memories': {0: (200, 19800), 1: (600, 19400), 2: (400, 19600), 3: (200, 19800), 4: (400, 19600), 5: (600, 19400), 6: (200, 19800), 7: (600, 19400), 8: (200, 19800), 9: (200, 19800)}, 'bandwidth': {0: (25.3, 25.3), 1: (26.2, 26.2), 2: (25.6, 25.6), 3: (14.6, 14.6), 4: (19.1, 19.1), 5: (12.1, 12.1), 6: (18.0, 18.0), 7: (21.9, 21.9), 8: (20.9, 20.9), 9: (20.4, 20.4)}, 'input_size': 1100}",,7.413630037656631,6.0
"{'PR': {0: 8, 1: 6, 2: 9, 3: 1, 4: 9, 5: 10, 6: 4, 7: 8, 8: 9, 9: 7}, 'memories': {0: (400, 19600), 1: (400, 19600), 2: (400, 19600), 3: (200, 19800), 4: (200, 19800), 5: (400, 19600), 6: (400, 19600), 7: (400, 19600), 8: (200, 19800), 9: (400, 19600)}, 'bandwidth': {0: (19.8, 19.8), 1: (24.8, 24.8), 2: (22.5, 22.5), 3: (20.5, 20.5), 4: (19.1, 19.1), 5: (21.4, 21.4), 6: (23.2, 23.2), 7: (26.0, 26.0), 8: (14.8, 14.8), 9: (18.0, 18.0)}, 'input_size': 1100}",,8.695936337940203,3.0
"{'PR': {0: 1, 1: 4, 2: 4, 3: 3, 4: 4, 5: 3, 6: 5, 7: 3, 8: 7, 9: 5}, 'memories': {0: (200, 19800), 1: (200, 19800), 2: (200, 19800), 3: (200, 19800), 4: (400, 19600), 5: (200, 19800), 6: (600, 19400), 7: (200, 19800), 8: (400, 19600), 9: (600, 19400)}, 'bandwidth': {0: (26.4, 26.4), 1: (17.7, 17.7), 2: (20.9, 20.9), 3: (24.8, 24.8), 4: (14.2, 14.2), 5: (25.9, 25.9), 6: (22.2, 22.2), 7: (25.5, 25.5), 8: (24.0, 24.0), 9: (23.3, 23.3)}, 'input_size': 1100}",,10.037709295255212,0.0
"{'PR': {0: 4, 1: 1, 2: 1, 3: 10, 4: 8, 5: 7, 6: 4, 7: 7, 8: 10, 9: 7}, 'memories': {0: (400, 19600), 1: (200, 19800), 2: (600, 19400), 3: (600, 19400), 4: (200, 19800), 5: (200, 19800), 6: (200, 19800), 7: (600, 19400), 8: (200, 19800), 9: (200, 19800)}, 'bandwidth': {0: (2.9333333333333336, 2.9333333333333336), 1: (3.233333333333333, 3.233333333333333), 2: (3.3666666666666667, 3.3666666666666667), 3: (4.233333333333333, 4.233333333333333), 4: (3.1, 3.1), 5: (4.283333333333333, 4.283333333333333), 6: (3.983333333333333, 3.983333333333333), 7: (4.216666666666667, 4.216666666666667), 8: (3.0, 3.0), 9: (3.0833333333333335, 3.0833333333333335)}, 'input_size': 900}",,8.695874926624242,1.0
"{'PR': {0: 10, 1: 4, 2: 10, 3: 10, 4: 2, 5: 9, 6: 8, 7: 8, 8: 7, 9: 8}, 'memories': {0: (600, 19400), 1: (600, 19400), 2: (600, 19400), 3: (400, 19600), 4: (600, 19400), 5: (200, 19800), 6: (400, 19600), 7: (200, 19800), 8: (600, 19400), 9: (400, 19600)}, 'bandwidth': {0: (3.642857142857143, 3.642857142857143), 1: (3.057142857142857, 3.057142857142857), 2: (3.414285714285714, 3.414285714285714), 3: (3.742857142857143, 3.742857142857143), 4: (3.257142857142857, 3.257142857142857), 5: (3.4285714285714284, 3.4285714285714284), 6: (2.757142857142857, 2.757142857142857), 7: (3.3000000000000003, 3.3000000000000003), 8: (1.7285714285714284, 1.7285714285714284), 9: (3.7142857142857144, 3.7142857142857144)}, 'input_size': 1100}",,12.03728395505513,4.0
