state,Edge Device,Latency,Edge_Device
"{'PR': {0: 6, 1: 5, 2: 10, 3: 1, 4: 1, 5: 4, 6: 4, 7: 2, 8: 10, 9: 2}, 'memories': {0: (400, 19600), 1: (200, 19800), 2: (400, 19600), 3: (400, 19600), 4: (200, 19800), 5: (400, 19600), 6: (600, 19400), 7: (600, 19400), 8: (200, 19800), 9: (600, 19400)}, 'bandwidth': {0: (2.02, 2.02), 1: (2.57, 2.57), 2: (2.56, 2.56), 3: (1.9, 1.9), 4: (1.6600000000000001, 1.6600000000000001), 5: (2.17, 2.17), 6: (2.43, 2.43), 7: (2.35, 2.35), 8: (2.62, 2.62), 9: (2.38, 2.38)}, 'input_size': 900}",,10.521468544340536,9.0
"{'PR': {0: 1, 1: 1, 2: 1, 3: 2, 4: 9, 5: 1, 6: 1, 7: 9, 8: 1, 9: 2}, 'memories': {0: (600, 19400), 1: (400, 19600), 2: (400, 19600), 3: (600, 19400), 4: (400, 19600), 5: (400, 19600), 6: (400, 19600), 7: (600, 19400), 8: (600, 19400), 9: (600, 19400)}, 'bandwidth': {0: (2.5714285714285716, 2.5714285714285716), 1: (3.685714285714286, 3.685714285714286), 2: (3.6714285714285713, 3.6714285714285713), 3: (3.6571428571428575, 3.6571428571428575), 4: (2.7285714285714286, 2.7285714285714286), 5: (3.7142857142857144, 3.7142857142857144), 6: (3.642857142857143, 3.642857142857143), 7: (2.914285714285714, 2.914285714285714), 8: (2.3714285714285714, 2.3714285714285714), 9: (3.5714285714285716, 3.5714285714285716)}, 'input_size': 1100}",,8.696695036187919,2.0
"{'PR': {0: 10, 1: 5, 2: 7, 3: 6, 4: 2, 5: 9, 6: 4, 7: 7, 8: 6, 9: 1}, 'memories': {0: (400, 19600), 1: (200, 19800), 2: (200, 19800), 3: (600, 19400), 4: (200, 19800), 5: (600, 19400), 6: (600, 19400), 7: (600, 19400), 8: (600, 19400), 9: (400, 19600)}, 'bandwidth': {0: (3.2142857142857144, 3.2142857142857144), 1: (3.457142857142857, 3.457142857142857), 2: (2.1142857142857143, 2.1142857142857143), 3: (3.3428571428571425, 3.3428571428571425), 4: (2.5714285714285716, 2.5714285714285716), 5: (3.742857142857143, 3.742857142857143), 6: (2.9285714285714284, 2.9285714285714284), 7: (3.7142857142857144, 3.7142857142857144), 8: (3.6285714285714286, 3.6285714285714286), 9: (2.9285714285714284, 2.9285714285714284)}, 'input_size': 1100}",,18.698389579036274,8.0
"{'PR': {0: 10, 1: 4, 2: 10, 3: 2, 4: 7, 5: 8, 6: 4, 7: 9, 8: 1, 9: 5}, 'memories': {0: (200, 19800), 1: (200, 19800), 2: (400, 19600), 3: (600, 19400), 4: (200, 19800), 5: (600, 19400), 6: (400, 19600), 7: (400, 19600), 8: (200, 19800), 9: (600, 19400)}, 'bandwidth': {0: (5.05, 5.05), 1: (6.375, 6.375), 2: (6.5, 6.5), 3: (6.0, 6.0), 4: (6.375, 6.375), 5: (6.2, 6.2), 6: (4.475, 4.475), 7: (5.7, 5.7), 8: (6.4, 6.4), 9: (6.425, 6.425)}, 'input_size': 1100}",,24.699722167859576,7.0
"{'PR': {0: 9, 1: 1, 2: 1, 3: 6, 4: 6, 5: 10, 6: 4, 7: 5, 8: 9, 9: 4}, 'memories': {0: (600, 19400), 1: (200, 19800), 2: (200, 19800), 3: (600, 19400), 4: (200, 19800), 5: (600, 19400), 6: (400, 19600), 7: (200, 19800), 8: (400, 19600), 9: (600, 19400)}, 'bandwidth': {0: (2.3272727272727276, 2.3272727272727276), 1: (1.9, 1.9), 2: (2.272727272727273, 2.272727272727273), 3: (1.5090909090909093, 1.5090909090909093), 4: (1.7727272727272727, 1.7727272727272727), 5: (1.9454545454545453, 1.9454545454545453), 6: (2.2454545454545456, 2.2454545454545456), 7: (2.1727272727272724, 2.1727272727272724), 8: (1.6818181818181819, 1.6818181818181819), 9: (1.9272727272727272, 1.9272727272727272)}, 'input_size': 1100}",,11.376935558484178,1.0
"{'PR': {0: 3, 1: 8, 2: 9, 3: 7, 4: 7, 5: 3, 6: 3, 7: 6, 8: 5, 9: 2}, 'memories': {0: (600, 19400), 1: (200, 19800), 2: (600, 19400), 3: (400, 19600), 4: (600, 19400), 5: (200, 19800), 6: (400, 19600), 7: (200, 19800), 8: (600, 19400), 9: (400, 19600)}, 'bandwidth': {0: (24.2, 24.2), 1: (26.1, 26.1), 2: (22.4, 22.4), 3: (18.0, 18.0), 4: (25.7, 25.7), 5: (26.6, 26.6), 6: (14.8, 14.8), 7: (18.0, 18.0), 8: (25.7, 25.7), 9: (21.0, 21.0)}, 'input_size': 1000}",,22.697004588892916,1.0
"{'PR': {0: 9, 1: 5, 2: 5, 3: 8, 4: 2, 5: 5, 6: 4, 7: 9, 8: 3, 9: 8}, 'memories': {0: (400, 19600), 1: (200, 19800), 2: (400, 19600), 3: (400, 19600), 4: (600, 19400), 5: (400, 19600), 6: (400, 19600), 7: (600, 19400), 8: (400, 19600), 9: (400, 19600)}, 'bandwidth': {0: (25.1, 25.1), 1: (13.9, 13.9), 2: (22.1, 22.1), 3: (25.8, 25.8), 4: (24.6, 24.6), 5: (24.1, 24.1), 6: (19.8, 19.8), 7: (25.8, 25.8), 8: (24.5, 24.5), 9: (13.5, 13.5)}, 'input_size': 1100}",,16.768248478466333,2.0
"{'PR': {0: 2, 1: 2, 2: 8, 3: 7, 4: 5, 5: 6, 6: 5, 7: 4, 8: 7, 9: 10}, 'memories': {0: (400, 19600), 1: (600, 19400), 2: (400, 19600), 3: (600, 19400), 4: (200, 19800), 5: (400, 19600), 6: (200, 19800), 7: (400, 19600), 8: (400, 19600), 9: (600, 19400)}, 'bandwidth': {0: (2.9499999999999997, 2.9499999999999997), 1: (4.283333333333333, 4.283333333333333), 2: (4.166666666666667, 4.166666666666667), 3: (3.483333333333333, 3.483333333333333), 4: (4.3, 4.3), 5: (4.233333333333333, 4.233333333333333), 6: (3.483333333333333, 3.483333333333333), 7: (4.1000000000000005, 4.1000000000000005), 8: (4.25, 4.25), 9: (3.8666666666666667, 3.8666666666666667)}, 'input_size': 1000}",,18.697249934763533,5.0
"{'PR': {0: 9, 1: 6, 2: 6, 3: 5, 4: 2, 5: 7, 6: 4, 7: 4, 8: 10, 9: 8}, 'memories': {0: (200, 19800), 1: (200, 19800), 2: (400, 19600), 3: (600, 19400), 4: (200, 19800), 5: (600, 19400), 6: (200, 19800), 7: (200, 19800), 8: (200, 19800), 9: (200, 19800)}, 'bandwidth': {0: (4.333333333333333, 4.333333333333333), 1: (4.333333333333333, 4.333333333333333), 2: (3.8000000000000003, 3.8000000000000003), 3: (4.3999999999999995, 4.3999999999999995), 4: (3.966666666666667, 3.966666666666667), 5: (3.8666666666666667, 3.8666666666666667), 6: (3.516666666666667, 3.516666666666667), 7: (3.8000000000000003, 3.8000000000000003), 8: (3.3666666666666667, 3.3666666666666667), 9: (3.8000000000000003, 3.8000000000000003)}, 'input_size': 1000}",,18.036561911365453,3.0
"{'PR': {0: 6, 1: 9, 2: 1, 3: 7, 4: 8, 5: 7, 6: 1, 7: 4, 8: 10, 9: 2}, 'memories': {0: (400, 19600), 1: (200, 19800), 2: (400, 19600), 3: (200, 19800), 4: (200, 19800), 5: (200, 19800), 6: (200, 19800), 7: (400, 19600), 8: (400, 19600), 9: (600, 19400)}, 'bandwidth': {0: (4.96, 4.96), 1: (4.96, 4.96), 2: (4.04, 4.04), 3: (4.9399999999999995, 4.9399999999999995), 4: (4.88, 4.88), 5: (3.3200000000000003, 3.3200000000000003), 6: (2.7800000000000002, 2.7800000000000002), 7: (3.6, 3.6), 8: (5.08, 5.08), 9: (2.92, 2.92)}, 'input_size': 1100}",,20.699397855930073,5.0
"{'PR': {0: 6, 1: 9, 2: 6, 3: 3, 4: 6, 5: 8, 6: 8, 7: 3, 8: 3, 9: 1}, 'memories': {0: (200, 19800), 1: (600, 19400), 2: (600, 19400), 3: (600, 19400), 4: (400, 19600), 5: (200, 19800), 6: (200, 19800), 7: (200, 19800), 8: (200, 19800), 9: (600, 19400)}, 'bandwidth': {0: (2.1333333333333333, 2.1333333333333333), 1: (1.6583333333333332, 1.6583333333333332), 2: (2.1666666666666665, 2.1666666666666665), 3: (2.1416666666666666, 2.1416666666666666), 4: (1.4666666666666668, 1.4666666666666668), 5: (1.7416666666666665, 1.7416666666666665), 6: (2.1333333333333333, 2.1333333333333333), 7: (1.0, 1.0), 8: (1.6333333333333335, 1.6333333333333335), 9: (2.0833333333333335, 2.0833333333333335)}, 'input_size': 1100}",,21.357758389964033,5.0
"{'PR': {0: 2, 1: 7, 2: 9, 3: 9, 4: 1, 5: 2, 6: 8, 7: 8, 8: 6, 9: 9}, 'memories': {0: (200, 19800), 1: (200, 19800), 2: (200, 19800), 3: (600, 19400), 4: (600, 19400), 5: (600, 19400), 6: (400, 19600), 7: (200, 19800), 8: (200, 19800), 9: (600, 19400)}, 'bandwidth': {0: (2.9875, 2.9875), 1: (3.1875, 3.1875), 2: (3.1625, 3.1625), 3: (2.9375, 2.9375), 4: (3.15, 3.15), 5: (2.375, 2.375), 6: (3.25, 3.25), 7: (3.2, 3.2), 8: (2.425, 2.425), 9: (2.8875, 2.8875)}, 'input_size': 1100}",,23.35902098796879,2.0
"{'PR': {0: 2, 1: 3, 2: 7, 3: 5, 4: 3, 5: 5, 6: 2, 7: 10, 8: 2, 9: 6}, 'memories': {0: (600, 19400), 1: (600, 19400), 2: (400, 19600), 3: (600, 19400), 4: (600, 19400), 5: (200, 19800), 6: (200, 19800), 7: (200, 19800), 8: (600, 19400), 9: (200, 19800)}, 'bandwidth': {0: (24.4, 24.4), 1: (26.0, 26.0), 2: (23.1, 23.1), 3: (23.5, 23.5), 4: (26.2, 26.2), 5: (24.4, 24.4), 6: (25.2, 25.2), 7: (26.0, 26.0), 8: (26.0, 26.0), 9: (24.3, 24.3)}, 'input_size': 1000}",,18.638012930472406,9.0
"{'PR': {0: 4, 1: 5, 2: 3, 3: 6, 4: 8, 5: 8, 6: 5, 7: 2, 8: 6, 9: 7}, 'memories': {0: (400, 19600), 1: (400, 19600), 2: (400, 19600), 3: (200, 19800), 4: (400, 19600), 5: (200, 19800), 6: (400, 19600), 7: (200, 19800), 8: (600, 19400), 9: (400, 19600)}, 'bandwidth': {0: (22.8, 22.8), 1: (25.4, 25.4), 2: (23.5, 23.5), 3: (24.6, 24.6), 4: (22.6, 22.6), 5: (26.0, 26.0), 6: (14.8, 14.8), 7: (24.3, 24.3), 8: (20.2, 20.2), 9: (17.0, 17.0)}, 'input_size': 1000}",,18.63831691914364,8.0
"{'PR': {0: 7, 1: 1, 2: 9, 3: 8, 4: 9, 5: 10, 6: 2, 7: 4, 8: 8, 9: 2}, 'memories': {0: (600, 19400), 1: (400, 19600), 2: (200, 19800), 3: (200, 19800), 4: (200, 19800), 5: (200, 19800), 6: (200, 19800), 7: (200, 19800), 8: (400, 19600), 9: (600, 19400)}, 'bandwidth': {0: (3.685714285714286, 3.685714285714286), 1: (3.457142857142857, 3.457142857142857), 2: (2.6571428571428575, 2.6571428571428575), 3: (3.5, 3.5), 4: (2.0285714285714285, 2.0285714285714285), 5: (3.5714285714285716, 3.5714285714285716), 6: (3.442857142857143, 3.442857142857143), 7: (3.6285714285714286, 3.6285714285714286), 8: (3.557142857142857, 3.557142857142857), 9: (2.6571428571428575, 2.6571428571428575)}, 'input_size': 1000}",,22.6991471620112,3.0
"{'PR': {0: 5, 1: 6, 2: 6, 3: 2, 4: 9, 5: 3, 6: 9, 7: 2, 8: 6, 9: 8}, 'memories': {0: (200, 19800), 1: (600, 19400), 2: (400, 19600), 3: (400, 19600), 4: (200, 19800), 5: (400, 19600), 6: (600, 19400), 7: (600, 19400), 8: (600, 19400), 9: (600, 19400)}, 'bandwidth': {0: (23.5, 23.5), 1: (26.0, 26.0), 2: (14.8, 14.8), 3: (20.4, 20.4), 4: (26.0, 26.0), 5: (22.3, 22.3), 6: (26.6, 26.6), 7: (25.4, 25.4), 8: (22.1, 22.1), 9: (20.5, 20.5)}, 'input_size': 900}",,23.9299965338066,9.0
"{'PR': {0: 4, 1: 9, 2: 5, 3: 3, 4: 5, 5: 7, 6: 3, 7: 9, 8: 7, 9: 10}, 'memories': {0: (200, 19800), 1: (200, 19800), 2: (200, 19800), 3: (600, 19400), 4: (200, 19800), 5: (600, 19400), 6: (200, 19800), 7: (400, 19600), 8: (400, 19600), 9: (400, 19600)}, 'bandwidth': {0: (3.685714285714286, 3.685714285714286), 1: (3.6571428571428575, 3.6571428571428575), 2: (3.557142857142857, 3.557142857142857), 3: (3.742857142857143, 3.742857142857143), 4: (2.5285714285714285, 2.5285714285714285), 5: (2.3714285714285714, 2.3714285714285714), 6: (3.6714285714285713, 3.6714285714285713), 7: (2.685714285714286, 2.685714285714286), 8: (1.7285714285714284, 1.7285714285714284), 9: (2.9285714285714284, 2.9285714285714284)}, 'input_size': 1100}",,20.696161978965847,8.0
"{'PR': {0: 3, 1: 2, 2: 7, 3: 1, 4: 7, 5: 10, 6: 5, 7: 1, 8: 7, 9: 9}, 'memories': {0: (400, 19600), 1: (400, 19600), 2: (200, 19800), 3: (200, 19800), 4: (600, 19400), 5: (600, 19400), 6: (200, 19800), 7: (200, 19800), 8: (400, 19600), 9: (200, 19800)}, 'bandwidth': {0: (2.55, 2.55), 1: (3.25, 3.25), 2: (2.375, 2.375), 3: (2.85, 2.85), 4: (2.25, 2.25), 5: (3.175, 3.175), 6: (1.07875, 1.07875), 7: (3.075, 3.075), 8: (2.175, 2.175), 9: (3.0625, 3.0625)}, 'input_size': 1000}",,16.69914121635449,6.0
"{'PR': {0: 9, 1: 9, 2: 2, 3: 4, 4: 6, 5: 4, 6: 2, 7: 4, 8: 1, 9: 3}, 'memories': {0: (600, 19400), 1: (200, 19800), 2: (200, 19800), 3: (600, 19400), 4: (400, 19600), 5: (200, 19800), 6: (200, 19800), 7: (400, 19600), 8: (200, 19800), 9: (400, 19600)}, 'bandwidth': {0: (1.0, 1.0), 1: (1.0, 1.0), 2: (1.0, 1.0), 3: (1.0, 1.0), 4: (1.0, 1.0), 5: (1.0, 1.0), 6: (1.0, 1.0), 7: (1.0, 1.0), 8: (1.0, 1.0), 9: (1.0, 1.0)}, 'input_size': 1000}",,8.698709394222988,8.0
"{'PR': {0: 8, 1: 5, 2: 10, 3: 5, 4: 6, 5: 6, 6: 5, 7: 2, 8: 2, 9: 4}, 'memories': {0: (400, 19600), 1: (400, 19600), 2: (600, 19400), 3: (400, 19600), 4: (200, 19800), 5: (400, 19600), 6: (600, 19400), 7: (200, 19800), 8: (600, 19400), 9: (600, 19400)}, 'bandwidth': {0: (3.8666666666666667, 3.8666666666666667), 1: (3.8833333333333333, 3.8833333333333333), 2: (2.766666666666667, 2.766666666666667), 3: (3.1, 3.1), 4: (2.316666666666667, 2.316666666666667), 5: (4.25, 4.25), 6: (4.0, 4.0), 7: (4.033333333333333, 4.033333333333333), 8: (2.9499999999999997, 2.9499999999999997), 9: (3.8833333333333333, 3.8833333333333333)}, 'input_size': 1100}",,18.695624080687054,4.0
"{'PR': {0: 3, 1: 3, 2: 8, 3: 9, 4: 8, 5: 2, 6: 8, 7: 5, 8: 2, 9: 7}, 'memories': {0: (200, 19800), 1: (400, 19600), 2: (400, 19600), 3: (200, 19800), 4: (200, 19800), 5: (400, 19600), 6: (200, 19800), 7: (400, 19600), 8: (600, 19400), 9: (600, 19400)}, 'bandwidth': {0: (23.9, 23.9), 1: (23.4, 23.4), 2: (18.6, 18.6), 3: (25.6, 25.6), 4: (22.6, 22.6), 5: (20.5, 20.5), 6: (18.0, 18.0), 7: (19.3, 19.3), 8: (19.0, 19.0), 9: (20.9, 20.9)}, 'input_size': 1000}",,20.69741805564032,9.0
"{'PR': {0: 5, 1: 9, 2: 5, 3: 4, 4: 1, 5: 1, 6: 9, 7: 3, 8: 9, 9: 8}, 'memories': {0: (400, 19600), 1: (600, 19400), 2: (200, 19800), 3: (200, 19800), 4: (600, 19400), 5: (200, 19800), 6: (200, 19800), 7: (400, 19600), 8: (200, 19800), 9: (400, 19600)}, 'bandwidth': {0: (2.8444444444444446, 2.8444444444444446), 1: (2.7555555555555555, 2.7555555555555555), 2: (1.9333333333333331, 1.9333333333333331), 3: (2.3666666666666667, 2.3666666666666667), 4: (2.1888888888888887, 2.1888888888888887), 5: (1.2555555555555555, 1.2555555555555555), 6: (2.7444444444444445, 2.7444444444444445), 7: (2.6666666666666665, 2.6666666666666665), 8: (1.5, 1.5), 9: (2.2777777777777777, 2.2777777777777777)}, 'input_size': 900}",,24.698277603569778,8.0
"{'PR': {0: 2, 1: 2, 2: 4, 3: 5, 4: 4, 5: 2, 6: 6, 7: 2, 8: 9, 9: 2}, 'memories': {0: (400, 19600), 1: (200, 19800), 2: (400, 19600), 3: (200, 19800), 4: (600, 19400), 5: (600, 19400), 6: (200, 19800), 7: (400, 19600), 8: (200, 19800), 9: (600, 19400)}, 'bandwidth': {0: (4.5, 4.5), 1: (3.5799999999999996, 3.5799999999999996), 2: (3.9200000000000004, 3.9200000000000004), 3: (2.7800000000000002, 2.7800000000000002), 4: (4.5, 4.5), 5: (3.8200000000000003, 3.8200000000000003), 6: (2.92, 2.92), 7: (5.2, 5.2), 8: (4.5600000000000005, 4.5600000000000005), 9: (3.5799999999999996, 3.5799999999999996)}, 'input_size': 1100}",,20.036784991251977,6.0
"{'PR': {0: 7, 1: 7, 2: 3, 3: 2, 4: 10, 5: 5, 6: 5, 7: 6, 8: 2, 9: 8}, 'memories': {0: (600, 19400), 1: (200, 19800), 2: (200, 19800), 3: (200, 19800), 4: (600, 19400), 5: (200, 19800), 6: (200, 19800), 7: (600, 19400), 8: (200, 19800), 9: (600, 19400)}, 'bandwidth': {0: (2.8444444444444446, 2.8444444444444446), 1: (2.6333333333333333, 2.6333333333333333), 2: (2.1555555555555554, 2.1555555555555554), 3: (2.8555555555555556, 2.8555555555555556), 4: (2.8, 2.8), 5: (2.8666666666666667, 2.8666666666666667), 6: (2.8444444444444446, 2.8444444444444446), 7: (2.3444444444444446, 2.3444444444444446), 8: (1.0, 1.0), 9: (1.6222222222222222, 1.6222222222222222)}, 'input_size': 1100}",,18.69716873183657,7.0
"{'PR': {0: 9, 1: 6, 2: 6, 3: 10, 4: 4, 5: 10, 6: 7, 7: 9, 8: 7, 9: 1}, 'memories': {0: (200, 19800), 1: (200, 19800), 2: (200, 19800), 3: (400, 19600), 4: (600, 19400), 5: (600, 19400), 6: (200, 19800), 7: (200, 19800), 8: (400, 19600), 9: (600, 19400)}, 'bandwidth': {0: (2.1666666666666665, 2.1666666666666665), 1: (2.1416666666666666, 2.1416666666666666), 2: (2.1416666666666666, 2.1416666666666666), 3: (2.15, 2.15), 4: (1.75, 1.75), 5: (1.5833333333333333, 1.5833333333333333), 6: (1.5833333333333333, 1.5833333333333333), 7: (1.9749999999999999, 1.9749999999999999), 8: (2.1166666666666667, 2.1166666666666667), 9: (2.125, 2.125)}, 'input_size': 1000}",,18.6989425181702,1.0
"{'PR': {0: 2, 1: 1, 2: 10, 3: 7, 4: 4, 5: 3, 6: 7, 7: 2, 8: 10, 9: 9}, 'memories': {0: (400, 19600), 1: (200, 19800), 2: (600, 19400), 3: (200, 19800), 4: (600, 19400), 5: (600, 19400), 6: (400, 19600), 7: (600, 19400), 8: (200, 19800), 9: (200, 19800)}, 'bandwidth': {0: (3.642857142857143, 3.642857142857143), 1: (3.6714285714285713, 3.6714285714285713), 2: (3.057142857142857, 3.057142857142857), 3: (3.757142857142857, 3.757142857142857), 4: (3.685714285714286, 3.685714285714286), 5: (2.8857142857142857, 2.8857142857142857), 6: (3.7142857142857144, 3.7142857142857144), 7: (3.0, 3.0), 8: (2.5285714285714285, 2.5285714285714285), 9: (3.5, 3.5)}, 'input_size': 900}",,20.69595584228523,6.0
"{'PR': {0: 7, 1: 4, 2: 3, 3: 8, 4: 10, 5: 1, 6: 7, 7: 8, 8: 9, 9: 3}, 'memories': {0: (400, 19600), 1: (400, 19600), 2: (400, 19600), 3: (200, 19800), 4: (200, 19800), 5: (400, 19600), 6: (600, 19400), 7: (600, 19400), 8: (400, 19600), 9: (600, 19400)}, 'bandwidth': {0: (16.6, 16.6), 1: (20.9, 20.9), 2: (19.3, 19.3), 3: (26.2, 26.2), 4: (10.8, 10.8), 5: (26.5, 26.5), 6: (24.0, 24.0), 7: (23.3, 23.3), 8: (25.7, 25.7), 9: (20.5, 20.5)}, 'input_size': 900}",,23.35701860330183,8.0
"{'PR': {0: 2, 1: 6, 2: 3, 3: 2, 4: 9, 5: 10, 6: 2, 7: 10, 8: 9, 9: 5}, 'memories': {0: (400, 19600), 1: (400, 19600), 2: (400, 19600), 3: (600, 19400), 4: (400, 19600), 5: (200, 19800), 6: (200, 19800), 7: (600, 19400), 8: (600, 19400), 9: (200, 19800)}, 'bandwidth': {0: (17.9, 17.9), 1: (19.8, 19.8), 2: (24.6, 24.6), 3: (25.4, 25.4), 4: (26.0, 26.0), 5: (25.4, 25.4), 6: (25.9, 25.9), 7: (25.1, 25.1), 8: (26.2, 26.2), 9: (25.6, 25.6)}, 'input_size': 1000}",,10.697513991924147,6.0
"{'PR': {0: 1, 1: 10, 2: 5, 3: 1, 4: 3, 5: 7, 6: 5, 7: 1, 8: 1, 9: 8}, 'memories': {0: (400, 19600), 1: (400, 19600), 2: (200, 19800), 3: (600, 19400), 4: (400, 19600), 5: (200, 19800), 6: (600, 19400), 7: (600, 19400), 8: (600, 19400), 9: (200, 19800)}, 'bandwidth': {0: (2.3555555555555556, 2.3555555555555556), 1: (2.888888888888889, 2.888888888888889), 2: (1.2000000000000002, 1.2000000000000002), 3: (2.7555555555555555, 2.7555555555555555), 4: (2.7444444444444445, 2.7444444444444445), 5: (1.9555555555555557, 1.9555555555555557), 6: (2.8666666666666667, 2.8666666666666667), 7: (2.0555555555555554, 2.0555555555555554), 8: (2.8555555555555556, 2.8555555555555556), 9: (2.8333333333333335, 2.8333333333333335)}, 'input_size': 1000}",,16.699082859352103,6.0
"{'PR': {0: 2, 1: 6, 2: 6, 3: 4, 4: 3, 5: 1, 6: 10, 7: 10, 8: 9, 9: 1}, 'memories': {0: (600, 19400), 1: (600, 19400), 2: (200, 19800), 3: (200, 19800), 4: (200, 19800), 5: (200, 19800), 6: (400, 19600), 7: (400, 19600), 8: (200, 19800), 9: (400, 19600)}, 'bandwidth': {0: (3.3666666666666667, 3.3666666666666667), 1: (4.283333333333333, 4.283333333333333), 2: (3.65, 3.65), 3: (2.433333333333333, 2.433333333333333), 4: (4.366666666666666, 4.366666666666666), 5: (3.0833333333333335, 3.0833333333333335), 6: (4.25, 4.25), 7: (2.9499999999999997, 2.9499999999999997), 8: (4.166666666666667, 4.166666666666667), 9: (4.25, 4.25)}, 'input_size': 900}",,20.035884582982845,1.0
"{'PR': {0: 2, 1: 9, 2: 10, 3: 10, 4: 9, 5: 7, 6: 7, 7: 7, 8: 9, 9: 3}, 'memories': {0: (400, 19600), 1: (400, 19600), 2: (600, 19400), 3: (600, 19400), 4: (600, 19400), 5: (400, 19600), 6: (400, 19600), 7: (600, 19400), 8: (400, 19600), 9: (600, 19400)}, 'bandwidth': {0: (6.275, 6.275), 1: (5.15, 5.15), 2: (6.35, 6.35), 3: (6.325, 6.325), 4: (6.55, 6.55), 5: (6.15, 6.15), 6: (6.375, 6.375), 7: (6.0, 6.0), 8: (6.45, 6.45), 9: (6.05, 6.05)}, 'input_size': 1000}",,26.693251763836145,3.0
"{'PR': {0: 5, 1: 3, 2: 5, 3: 3, 4: 3, 5: 7, 6: 5, 7: 1, 8: 5, 9: 9}, 'memories': {0: (400, 19600), 1: (200, 19800), 2: (400, 19600), 3: (200, 19800), 4: (600, 19400), 5: (400, 19600), 6: (200, 19800), 7: (200, 19800), 8: (200, 19800), 9: (400, 19600)}, 'bandwidth': {0: (2.8444444444444446, 2.8444444444444446), 1: (2.7333333333333334, 2.7333333333333334), 2: (2.6888888888888887, 2.6888888888888887), 3: (1.6444444444444446, 1.6444444444444446), 4: (2.8555555555555556, 2.8555555555555556), 5: (2.8666666666666667, 2.8666666666666667), 6: (2.1888888888888887, 2.1888888888888887), 7: (2.888888888888889, 2.888888888888889), 8: (2.088888888888889, 2.088888888888889), 9: (2.8333333333333335, 2.8333333333333335)}, 'input_size': 1000}",,11.357700112936996,1.0
"{'PR': {0: 5, 1: 4, 2: 2, 3: 6, 4: 5, 5: 10, 6: 8, 7: 8, 8: 5, 9: 10}, 'memories': {0: (400, 19600), 1: (600, 19400), 2: (200, 19800), 3: (400, 19600), 4: (400, 19600), 5: (600, 19400), 6: (200, 19800), 7: (400, 19600), 8: (400, 19600), 9: (400, 19600)}, 'bandwidth': {0: (3.1625, 3.1625), 1: (3.05, 3.05), 2: (3.1875, 3.1875), 3: (3.125, 3.125), 4: (3.2125, 3.2125), 5: (3.1625, 3.1625), 6: (2.9125, 2.9125), 7: (2.475, 2.475), 8: (2.575, 2.575), 9: (3.05, 3.05)}, 'input_size': 1000}",,18.69739641712374,3.0
"{'PR': {0: 9, 1: 1, 2: 4, 3: 8, 4: 9, 5: 6, 6: 4, 7: 7, 8: 6, 9: 7}, 'memories': {0: (400, 19600), 1: (400, 19600), 2: (400, 19600), 3: (600, 19400), 4: (200, 19800), 5: (400, 19600), 6: (400, 19600), 7: (600, 19400), 8: (600, 19400), 9: (400, 19600)}, 'bandwidth': {0: (5.18, 5.18), 1: (3.96, 3.96), 2: (5.14, 5.14), 3: (2.96, 2.96), 4: (5.2, 5.2), 5: (4.84, 4.84), 6: (5.26, 5.26), 7: (4.96, 4.96), 8: (4.24, 4.24), 9: (4.96, 4.96)}, 'input_size': 900}",,14.698350137217801,6.0
"{'PR': {0: 5, 1: 7, 2: 4, 3: 1, 4: 4, 5: 4, 6: 7, 7: 5, 8: 4, 9: 6}, 'memories': {0: (400, 19600), 1: (400, 19600), 2: (400, 19600), 3: (200, 19800), 4: (400, 19600), 5: (600, 19400), 6: (200, 19800), 7: (600, 19400), 8: (600, 19400), 9: (600, 19400)}, 'bandwidth': {0: (3.85, 3.85), 1: (2.766666666666667, 2.766666666666667), 2: (2.466666666666667, 2.466666666666667), 3: (4.25, 4.25), 4: (3.3000000000000003, 3.3000000000000003), 5: (2.0166666666666666, 2.0166666666666666), 6: (4.033333333333333, 4.033333333333333), 7: (4.433333333333334, 4.433333333333334), 8: (3.9499999999999997, 3.9499999999999997), 9: (4.016666666666667, 4.016666666666667)}, 'input_size': 1000}",,20.696248829982295,1.0
"{'PR': {0: 4, 1: 3, 2: 7, 3: 10, 4: 3, 5: 7, 6: 9, 7: 6, 8: 3, 9: 4}, 'memories': {0: (400, 19600), 1: (400, 19600), 2: (400, 19600), 3: (200, 19800), 4: (400, 19600), 5: (200, 19800), 6: (600, 19400), 7: (600, 19400), 8: (200, 19800), 9: (600, 19400)}, 'bandwidth': {0: (3.216666666666667, 3.216666666666667), 1: (4.1000000000000005, 4.1000000000000005), 2: (4.116666666666666, 4.116666666666666), 3: (4.2, 4.2), 4: (4.266666666666667, 4.266666666666667), 5: (4.216666666666667, 4.216666666666667), 6: (3.0833333333333335, 3.0833333333333335), 7: (3.8833333333333333, 3.8833333333333333), 8: (4.233333333333333, 4.233333333333333), 9: (2.983333333333333, 2.983333333333333)}, 'input_size': 1000}",,14.696672035003132,0.0
