state,Edge Device,Latency,Edge_Device
"{'PR': {0: 5, 1: 2, 2: 4, 3: 9, 4: 3, 5: 6, 6: 7, 7: 2, 8: 1, 9: 3}, 'memories': {0: (200, 19800), 1: (600, 19400), 2: (400, 19600), 3: (400, 19600), 4: (600, 19400), 5: (200, 19800), 6: (600, 19400), 7: (400, 19600), 8: (200, 19800), 9: (400, 19600)}, 'bandwidth': {0: (3.25, 3.25), 1: (3.1375, 3.1375), 2: (1.775, 1.775), 3: (3.2125, 3.2125), 4: (3.225, 3.225), 5: (1.7375, 1.7375), 6: (3.225, 3.225), 7: (3.25, 3.25), 8: (3.2125, 3.2125), 9: (2.6125, 2.6125)}, 'input_size': 900}",,9.357726572394668,1.0
"{'PR': {0: 7, 1: 10, 2: 9, 3: 10, 4: 4, 5: 4, 6: 8, 7: 4, 8: 8, 9: 1}, 'memories': {0: (400, 19600), 1: (400, 19600), 2: (400, 19600), 3: (400, 19600), 4: (400, 19600), 5: (200, 19800), 6: (400, 19600), 7: (600, 19400), 8: (200, 19800), 9: (600, 19400)}, 'bandwidth': {0: (2.3000000000000003, 2.3000000000000003), 1: (2.0727272727272728, 2.0727272727272728), 2: (2.1818181818181817, 2.1818181818181817), 3: (2.1545454545454543, 2.1545454545454543), 4: (2.2181818181818183, 2.2181818181818183), 5: (2.272727272727273, 2.272727272727273), 6: (1.8636363636363635, 1.8636363636363635), 7: (1.7090909090909092, 1.7090909090909092), 8: (2.2363636363636363, 2.2363636363636363), 9: (1.2636363636363637, 1.2636363636363637)}, 'input_size': 900}",,14.700062885808293,7.0
"{'PR': {0: 7, 1: 9, 2: 9, 3: 2, 4: 7, 5: 8, 6: 3, 7: 8, 8: 9, 9: 3}, 'memories': {0: (600, 19400), 1: (600, 19400), 2: (200, 19800), 3: (400, 19600), 4: (600, 19400), 5: (200, 19800), 6: (600, 19400), 7: (600, 19400), 8: (400, 19600), 9: (400, 19600)}, 'bandwidth': {0: (3.4799999999999995, 3.4799999999999995), 1: (5.08, 5.08), 2: (2.92, 2.92), 3: (4.82, 4.82), 4: (5.0200000000000005, 5.0200000000000005), 5: (2.7800000000000002, 2.7800000000000002), 6: (4.84, 4.84), 7: (5.2, 5.2), 8: (5.14, 5.14), 9: (3.54, 3.54)}, 'input_size': 1000}",,19.35837263235416,0.0
"{'PR': {0: 9, 1: 10, 2: 4, 3: 6, 4: 3, 5: 3, 6: 9, 7: 1, 8: 3, 9: 6}, 'memories': {0: (600, 19400), 1: (400, 19600), 2: (200, 19800), 3: (600, 19400), 4: (400, 19600), 5: (400, 19600), 6: (600, 19400), 7: (600, 19400), 8: (200, 19800), 9: (200, 19800)}, 'bandwidth': {0: (25.7, 25.7), 1: (24.6, 24.6), 2: (23.2, 23.2), 3: (19.1, 19.1), 4: (14.8, 14.8), 5: (25.3, 25.3), 6: (21.4, 21.4), 7: (24.3, 24.3), 8: (22.6, 22.6), 9: (25.7, 25.7)}, 'input_size': 900}",,23.357004463189845,0.0
"{'PR': {0: 7, 1: 10, 2: 10, 3: 6, 4: 7, 5: 4, 6: 6, 7: 9, 8: 4, 9: 10}, 'memories': {0: (200, 19800), 1: (400, 19600), 2: (200, 19800), 3: (600, 19400), 4: (600, 19400), 5: (400, 19600), 6: (400, 19600), 7: (400, 19600), 8: (400, 19600), 9: (400, 19600)}, 'bandwidth': {0: (3.983333333333333, 3.983333333333333), 1: (3.85, 3.85), 2: (3.6999999999999997, 3.6999999999999997), 3: (3.3166666666666664, 3.3166666666666664), 4: (4.283333333333333, 4.283333333333333), 5: (3.983333333333333, 3.983333333333333), 6: (3.3166666666666664, 3.3166666666666664), 7: (4.116666666666666, 4.116666666666666), 8: (4.283333333333333, 4.283333333333333), 9: (4.216666666666667, 4.216666666666667)}, 'input_size': 900}",,18.69745645604317,3.0
"{'PR': {0: 2, 1: 9, 2: 2, 3: 7, 4: 3, 5: 5, 6: 10, 7: 7, 8: 6, 9: 5}, 'memories': {0: (600, 19400), 1: (200, 19800), 2: (400, 19600), 3: (600, 19400), 4: (200, 19800), 5: (200, 19800), 6: (600, 19400), 7: (600, 19400), 8: (200, 19800), 9: (200, 19800)}, 'bandwidth': {0: (3.6285714285714286, 3.6285714285714286), 1: (1.9857142857142858, 1.9857142857142858), 2: (3.6, 3.6), 3: (3.7142857142857144, 3.7142857142857144), 4: (3.3428571428571425, 3.3428571428571425), 5: (2.7142857142857144, 2.7142857142857144), 6: (2.9285714285714284, 2.9285714285714284), 7: (3.6999999999999997, 3.6999999999999997), 8: (3.6285714285714286, 3.6285714285714286), 9: (3.5285714285714285, 3.5285714285714285)}, 'input_size': 1100}",,10.696988426067406,0.0
"{'PR': {0: 9, 1: 1, 2: 4, 3: 3, 4: 9, 5: 7, 6: 6, 7: 6, 8: 1, 9: 2}, 'memories': {0: (200, 19800), 1: (600, 19400), 2: (600, 19400), 3: (400, 19600), 4: (600, 19400), 5: (600, 19400), 6: (400, 19600), 7: (200, 19800), 8: (600, 19400), 9: (200, 19800)}, 'bandwidth': {0: (3.4857142857142853, 3.4857142857142853), 1: (3.6714285714285713, 3.6714285714285713), 2: (2.8285714285714287, 2.8285714285714287), 3: (3.7142857142857144, 3.7142857142857144), 4: (3.6142857142857143, 3.6142857142857143), 5: (2.3714285714285714, 2.3714285714285714), 6: (3.6, 3.6), 7: (2.9285714285714284, 2.9285714285714284), 8: (3.057142857142857, 3.057142857142857), 9: (3.6285714285714286, 3.6285714285714286)}, 'input_size': 1000}",,11.376296669595291,1.0
"{'PR': {0: 10, 1: 1, 2: 8, 3: 1, 4: 7, 5: 5, 6: 2, 7: 2, 8: 9, 9: 2}, 'memories': {0: (600, 19400), 1: (400, 19600), 2: (400, 19600), 3: (400, 19600), 4: (400, 19600), 5: (400, 19600), 6: (200, 19800), 7: (400, 19600), 8: (200, 19800), 9: (400, 19600)}, 'bandwidth': {0: (4.25, 4.25), 1: (4.25, 4.25), 2: (2.9499999999999997, 2.9499999999999997), 3: (4.216666666666667, 4.216666666666667), 4: (3.5500000000000003, 3.5500000000000003), 5: (3.8000000000000003, 3.8000000000000003), 6: (2.9499999999999997, 2.9499999999999997), 7: (3.716666666666667, 3.716666666666667), 8: (4.2, 4.2), 9: (3.9, 3.9)}, 'input_size': 900}",,26.698273304823346,0.0
"{'PR': {0: 9, 1: 5, 2: 1, 3: 4, 4: 1, 5: 10, 6: 5, 7: 4, 8: 5, 9: 8}, 'memories': {0: (400, 19600), 1: (600, 19400), 2: (200, 19800), 3: (400, 19600), 4: (200, 19800), 5: (400, 19600), 6: (400, 19600), 7: (200, 19800), 8: (200, 19800), 9: (600, 19400)}, 'bandwidth': {0: (24.6, 24.6), 1: (25.7, 25.7), 2: (18.8, 18.8), 3: (24.8, 24.8), 4: (21.3, 21.3), 5: (22.8, 22.8), 6: (20.9, 20.9), 7: (19.5, 19.5), 8: (21.4, 21.4), 9: (18.5, 18.5)}, 'input_size': 1000}",,16.696595335717227,1.0
"{'PR': {0: 6, 1: 1, 2: 9, 3: 7, 4: 4, 5: 3, 6: 2, 7: 3, 8: 6, 9: 1}, 'memories': {0: (200, 19800), 1: (600, 19400), 2: (200, 19800), 3: (200, 19800), 4: (400, 19600), 5: (400, 19600), 6: (600, 19400), 7: (600, 19400), 8: (400, 19600), 9: (600, 19400)}, 'bandwidth': {0: (25.8, 25.8), 1: (26.0, 26.0), 2: (26.0, 26.0), 3: (19.9, 19.9), 4: (24.5, 24.5), 5: (23.3, 23.3), 6: (24.7, 24.7), 7: (25.6, 25.6), 8: (21.4, 21.4), 9: (25.7, 25.7)}, 'input_size': 900}",,8.699790137217818,1.0
